Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"YV","04/17/2012","3770","N512MJ","ORD","16:15","15:57","104","91","-18","15:52","5","0","0","0","0","0"
"YV","04/17/2013","2658","N918FJ","CLT","21:32","21:38","108","117","6","21:33","5","0","0","0","0","0"
"YV","04/17/2013","2710","N956LR","CLT","14:39","14:44","104","108","5","14:41","3","0","0","0","0","0"
"YV","04/17/2013","3748","N521LR","ORD","09:22","09:05","102","85","-17","09:01","4","0","0","0","0","0"
"YV","04/17/2013","3763","N519LR","ORD","16:42","00:00","102","0","0","00:00","0","0","0","0","0","0"
"YV","04/17/2018","6030","N503MJ","IAD","14:02","13:43","87","76","-19","13:38","5","0","0","0","0","0"
"YV","04/17/2018","6208","N510MJ","IAD","23:36","23:05","91","68","-31","23:01","4","0","0","0","0","0"
"YV","04/17/2019","6104","N512MJ","IAD","23:16","23:00","76","68","-16","22:56","4","0","0","0","0","0"
"YV","04/17/2019","6361","N522LR","IAD","13:48","13:34","78","74","-14","13:19","15","0","0","0","0","0"
"YV","04/17/2020","6060","N504MJ","IAD","18:42","18:09","87","63","-33","18:05","4","0","0","0","0","0"
"YV","04/17/2020","6287","N503MJ","IAD","13:56","00:00","76","0","0","00:00","0","0","0","0","0","0"
"YV","04/17/2022","6080","N82314","IAD","18:32","18:24","87","78","-8","18:19","5","0","0","0","0","0"
"YV","04/18/2007","2642","N916FJ","CLT","18:07","17:58","112","107","-9","17:52","6","0","0","0","0","0"
"YV","04/18/2009","7116","N75996","IAD","09:48","09:51","78","74","3","09:47","4","0","0","0","0","0"
"YV","04/18/2009","7133","N514MJ","ORD","23:51","23:48","106","91","-3","23:43","5","0","0","0","0","0"
"YV","04/18/2009","7268","N75995","IAD","18:10","18:25","79","68","15","18:22","3","15","0","0","0","0"
"YV","04/18/2009","7296","N509MJ","IAD","13:50","14:02","76","72","12","13:58","4","0","0","0","0","0"
"YV","04/18/2010","7153","N507MJ","ORD","19:23","19:15","103","96","-8","19:11","4","0","0","0","0","0"
"YV","04/18/2010","7156","N507MJ","IAD","23:11","23:03","74","68","-8","22:59","4","0","0","0","0","0"
"YV","04/18/2010","7324","N77195","IAD","09:57","10:01","76","83","4","09:40","21","0","0","0","0","0"
"YV","04/18/2011","7286","N516LR","ORD","21:34","21:07","104","82","-27","21:04","3","0","0","0","0","0"
"YV","04/18/2012","3749","N516LR","IAD","18:46","18:31","75","62","-15","18:27","4","0","0","0","0","0"
"YV","04/18/2013","2658","N928LR","CLT","21:32","21:21","108","99","-11","21:17","4","0","0","0","0","0"
"YV","04/18/2013","2710","N923FJ","CLT","14:39","14:35","104","100","-4","14:31","4","0","0","0","0","0"
"YV","04/18/2013","3748","N515MJ","ORD","09:22","00:00","102","0","0","00:00","0","0","0","0","0","0"
"YV","04/18/2013","3763","N514MJ","ORD","16:42","17:10","102","120","28","17:06","4","0","10","18","0","0"
"YV","04/18/2018","6030","N518LR","IAD","14:02","13:43","87","69","-19","13:40","3","0","0","0","0","0"
"YV","04/18/2018","6208","N508MJ","IAD","23:36","23:07","91","67","-29","23:02","5","0","0","0","0","0"
"YV","04/18/2019","6058","N512MJ","IAD","19:24","18:55","89","69","-29","18:51","4","0","0","0","0","0"
"YV","04/18/2019","6104","N506MJ","IAD","23:16","22:54","76","61","-22","22:50","4","0","0","0","0","0"
"YV","04/18/2019","6361","N501MJ","IAD","13:48","13:26","78","63","-22","13:22","4","0","0","0","0","0"
"YV","04/18/2020","6060","N508MJ","IAD","18:42","18:05","87","56","-37","18:02","3","0","0","0","0","0"
"YV","04/18/2020","6287","N504MJ","IAD","13:56","13:35","76","62","-21","13:32","3","0","0","0","0","0"
"YV","04/18/2022","6080","N88310","IAD","18:32","18:18","87","77","-14","18:14","4","0","0","0","0","0"
"YV","04/19/2007","2642","N918FJ","CLT","18:07","18:15","112","120","8","18:08","7","0","0","0","0","0"
"YV","04/19/2009","7116","N650ML","IAD","09:53","10:06","78","60","13","10:03","3","0","0","0","0","0"
"YV","04/19/2009","7132","N27314","ORD","12:04","11:54","109","101","-10","11:51","3","0","0","0","0","0"
"YV","04/19/2009","7133","N518LR","ORD","23:51","00:48","106","130","57","00:42","6","57","0","0","0","0"
"YV","04/19/2009","7268","N570ML","IAD","18:23","19:05","79","65","42","19:02","3","42","0","0","0","0"
"YV","04/19/2009","7296","N505MJ","IAD","13:49","13:44","76","68","-5","13:41","3","0","0","0","0","0"
"YV","04/19/2010","7153","N519LR","IAD","13:40","13:54","75","69","14","13:48","6","0","0","0","0","0"
"YV","04/19/2010","7180","N75994","IAD","10:00","10:01","76","83","1","09:42","19","0","0","0","0","0"
"YV","04/19/2010","7334","N503MJ","ORD","23:53","23:33","108","93","-20","23:30","3","0","0","0","0","0"
"YV","04/19/2011","7286","N508MJ","ORD","21:34","00:00","104","0","0","00:00","0","0","0","0","0","0"
"YV","04/19/2012","3749","N509MJ","IAD","18:46","18:28","75","61","-18","18:25","3","0","0","0","0","0"
"YV","04/19/2012","3770","N516LR","ORD","16:15","16:17","104","89","2","16:14","3","0","0","0","0","0"
"YV","04/19/2013","2658","N917FJ","CLT","21:32","23:03","108","83","91","23:00","3","0","0","0","0","91"
"YV","04/19/2013","2710","N918FJ","CLT","14:39","14:39","104","105","0","14:35","4","0","0","0","0","0"
"YV","04/19/2013","3748","N522LR","ORD","09:22","00:00","102","0","0","00:00","0","0","0","0","0","0"
"YV","04/19/2013","3763","N502MJ","ORD","16:42","17:49","102","106","67","17:45","4","63","0","4","0","0"
"YV","04/19/2018","6030","N509MJ","IAD","14:02","14:39","87","79","37","14:35","4","0","0","0","0","37"
"YV","04/19/2018","6208","N518LR","IAD","23:36","00:27","91","70","51","00:22","5","0","0","0","0","51"
"YV","04/19/2019","6058","N502MJ","IAD","19:24","19:12","89","81","-12","19:09","3","0","0","0","0","0"
"YV","04/19/2019","6104","N514MJ","IAD","23:16","23:50","76","69","34","23:46","4","34","0","0","0","0"
"YV","04/19/2019","6361","N509MJ","IAD","13:48","13:28","78","65","-20","13:25","3","0","0","0","0","0"
"YV","04/19/2020","6060","N501MJ","IAD","18:42","18:07","87","58","-35","18:02","5","0","0","0","0","0"
"YV","04/19/2020","6287","N504MJ","IAD","13:56","00:00","76","0","0","00:00","0","0","0","0","0","0"
"YV","04/19/2022","6080","N85355","IAD","18:32","18:30","87","75","-2","18:23","7","0","0","0","0","0"
"YV","04/20/2007","2642","N918FJ","CLT","18:07","18:20","112","125","13","18:14","6","0","0","0","0","0"
"YV","04/20/2009","7116","N27172","IAD","09:53","09:56","78","73","3","09:44","12","0","0","0","0","0"
"YV","04/20/2009","7133","N508MJ","ORD","23:58","23:47","106","100","-11","23:43","4","0","0","0","0","0"
"YV","04/20/2009","7268","N506MJ","IAD","18:12","18:59","77","76","47","18:56","3","47","0","0","0","0"
"YV","04/20/2009","7296","N505MJ","IAD","13:43","13:54","76","68","11","13:50","4","0","0","0","0","0"
"YV","04/20/2010","7153","N37218","IAD","13:40","13:23","75","61","-17","13:20","3","0","0","0","0","0"
