DATE,DAY,FLIGHT NUMBER,ORIGIN,DEPARTURE TIME,ARRIVAL TIME,CARRIER DELAY,WEATHER DELAY,AIRPORT YEARLY ON-TIME DEP PERCENTAGE,AIRLINE YEARLY ON-TIME ARR PERCENTAGE,ARRIVAL STATUS,weather_code,tempmin,precipcover,snowdepth,windspeedmax,visibility,cloudcover,previous_flight_status
03/01/2009,Sunday,B6 668,MCO,776,935,0.0,0.0,81.88,77.45,2,partly_cloudy_day,7.8,0.0,0.0,14.7,9.9,61.3,0
03/01/2009,Sunday,B6 664,MCO,1095,1253,0.0,0.0,81.88,77.45,0,partly_cloudy_day,7.8,0.0,0.0,14.7,9.9,61.3,2
03/01/2009,Sunday,B6 80,JFK,405,475,0.0,0.0,78.98,77.45,1,partly_cloudy_day,7.8,0.0,0.0,14.7,9.9,61.3,0
03/01/2009,Sunday,B6 42,JFK,670,745,0.0,0.0,78.98,77.45,2,partly_cloudy_day,7.8,0.0,0.0,14.7,9.9,61.3,1
03/01/2009,Sunday,B6 16,JFK,1020,1112,0.0,0.0,78.98,77.45,2,partly_cloudy_day,7.8,0.0,0.0,14.7,9.9,61.3,2
03/01/2009,Sunday,B6 22,JFK,1360,1439,13.0,0.0,78.98,77.45,1,partly_cloudy_day,7.8,0.0,0.0,14.7,9.9,61.3,2
03/01/2009,Sunday,YV 7151,ORD,420,526,0.0,0.0,78.21,79.13,0,partly_cloudy_day,7.8,0.0,0.0,14.7,9.9,61.3,0
03/01/2009,Sunday,MQ 4094,ORD,555,655,0.0,0.0,78.21,68.79,0,partly_cloudy_day,7.8,0.0,0.0,14.7,9.9,61.3,0
03/01/2009,Sunday,OO 5988,ORD,614,720,0.0,0.0,78.21,82.11,0,partly_cloudy_day,7.8,0.0,0.0,14.7,9.9,61.3,0
03/01/2009,Sunday,MQ 4498,ORD,950,1050,0.0,0.0,78.21,68.79,0,partly_cloudy_day,7.8,0.0,0.0,14.7,9.9,61.3,0
03/01/2009,Sunday,MQ 3906,ORD,1195,1300,0.0,54.0,78.21,68.79,1,partly_cloudy_day,7.8,0.0,0.0,14.7,9.9,61.3,0
03/01/2010,Monday,B6 668,MCO,705,865,18.0,0.0,81.01,75.68,1,cloudy,31.9,0.0,2.1,13.9,8.6,98.7,0
03/01/2010,Monday,B6 660,MCO,1145,1304,0.0,0.0,81.01,75.68,0,cloudy,31.9,0.0,2.1,13.9,8.6,98.7,1
03/01/2010,Monday,B6 22,JFK,-75,5,0.0,0.0,74.74,75.68,0,cloudy,31.9,0.0,2.1,13.9,8.6,98.7,0
03/01/2010,Monday,B6 44,JFK,480,564,0.0,0.0,74.74,75.68,0,cloudy,31.9,0.0,2.1,13.9,8.6,98.7,0
03/01/2010,Monday,OH 6451,JFK,539,633,36.0,0.0,74.74,75.28,1,cloudy,31.9,0.0,2.1,13.9,8.6,98.7,0
03/01/2010,Monday,B6 42,JFK,629,707,0.0,0.0,74.74,75.68,2,cloudy,31.9,0.0,2.1,13.9,8.6,98.7,1
03/01/2010,Monday,B6 62,JFK,873,961,0.0,0.0,74.74,75.68,0,cloudy,31.9,0.0,2.1,13.9,8.6,98.7,2
03/01/2010,Monday,OH 6564,JFK,930,1022,0.0,0.0,74.74,75.28,0,cloudy,31.9,0.0,2.1,13.9,8.6,98.7,0
03/01/2010,Monday,OH 6626,JFK,1145,1260,30.0,0.0,74.74,75.28,1,cloudy,31.9,0.0,2.1,13.9,8.6,98.7,0
03/01/2010,Monday,OO 6752,ORD,442,548,0.0,0.0,77.53,79.05,0,cloudy,31.9,0.0,2.1,13.9,8.6,98.7,0
03/01/2010,Monday,MQ 4094,ORD,590,695,0.0,0.0,77.53,68.79,1,cloudy,31.9,0.0,2.1,13.9,8.6,98.7,0
03/01/2010,Monday,MQ 3874,ORD,970,1075,0.0,0.0,77.53,68.79,2,cloudy,31.9,0.0,2.1,13.9,8.6,98.7,1
03/01/2010,Monday,YV 7287,ORD,1067,1167,0.0,0.0,77.53,83.32,0,cloudy,31.9,0.0,2.1,13.9,8.6,98.7,2
03/01/2010,Monday,MQ 3906,ORD,1200,1305,13.0,0.0,77.53,68.79,1,cloudy,31.9,0.0,2.1,13.9,8.6,98.7,0
03/01/2011,Tuesday,B6 664,MCO,650,809,0.0,0.0,81.61,73.34,1,partly_cloudy_day,20.9,0.0,0.7,17.6,9.7,63.5,0
03/01/2011,Tuesday,B6 660,MCO,1145,1303,0.0,0.0,81.61,73.34,2,partly_cloudy_day,20.9,0.0,0.7,17.6,9.7,63.5,1
03/01/2011,Tuesday,B6 42,JFK,630,697,0.0,0.0,77.51,73.34,1,partly_cloudy_day,20.9,0.0,0.7,17.6,9.7,63.5,0
03/01/2011,Tuesday,B6 62,JFK,1020,1104,0.0,0.0,77.51,73.34,2,partly_cloudy_day,20.9,0.0,0.7,17.6,9.7,63.5,1
03/01/2011,Tuesday,B6 22,JFK,1365,1433,0.0,0.0,77.51,73.34,0,partly_cloudy_day,20.9,0.0,0.7,17.6,9.7,63.5,2
03/01/2011,Tuesday,MQ 4094,ORD,585,695,0.0,0.0,74.4,68.79,0,partly_cloudy_day,20.9,0.0,0.7,17.6,9.7,63.5,0
03/01/2011,Tuesday,MQ 4170,ORD,665,775,0.0,0.0,74.4,68.79,0,partly_cloudy_day,20.9,0.0,0.7,17.6,9.7,63.5,0
03/01/2011,Tuesday,YV 7244,ORD,871,970,0.0,0.0,74.4,83.73,2,partly_cloudy_day,20.9,0.0,0.7,17.6,9.7,63.5,0
03/01/2011,Tuesday,MQ 4332,ORD,990,1095,0.0,0.0,74.4,68.79,0,partly_cloudy_day,20.9,0.0,0.7,17.6,9.7,63.5,2
03/01/2011,Tuesday,MQ 3906,ORD,1175,1285,0.0,0.0,74.4,68.79,0,partly_cloudy_day,20.9,0.0,0.7,17.6,9.7,63.5,0
03/01/2012,Thursday,B6 664,MCO,480,639,0.0,0.0,83.81,79.13,2,snow,33.4,62.5,0.1,14.8,6.5,100.0,0
03/01/2012,Thursday,B6 658,MCO,1039,1200,7.0,0.0,83.81,79.13,1,snow,33.4,62.5,0.1,14.8,6.5,100.0,2
03/01/2012,Thursday,B6 44,JFK,457,534,0.0,0.0,81.38,79.13,0,snow,33.4,62.5,0.1,14.8,6.5,100.0,0
03/01/2012,Thursday,B6 12,JFK,890,977,0.0,0.0,81.38,79.13,0,snow,33.4,62.5,0.1,14.8,6.5,100.0,0
03/01/2012,Thursday,B6 22,JFK,1370,1438,0.0,0.0,81.38,79.13,0,snow,33.4,62.5,0.1,14.8,6.5,100.0,0
03/01/2012,Thursday,MQ 4094,ORD,585,690,0.0,0.0,76.58,68.79,0,snow,33.4,62.5,0.1,14.8,6.5,100.0,0
03/01/2012,Thursday,MQ 4170,ORD,680,785,0.0,0.0,76.58,68.79,0,snow,33.4,62.5,0.1,14.8,6.5,100.0,0
03/01/2012,Thursday,MQ 4249,ORD,940,1045,0.0,0.0,76.58,68.79,0,snow,33.4,62.5,0.1,14.8,6.5,100.0,0
03/01/2012,Thursday,MQ 3906,ORD,1190,1295,0.0,0.0,76.58,68.79,1,snow,33.4,62.5,0.1,14.8,6.5,100.0,0
03/01/2012,Thursday,YV 3734,ORD,1256,1359,0.0,0.0,76.58,85.0,2,snow,33.4,62.5,0.1,14.8,6.5,100.0,1
03/01/2013,Friday,B6 664,MCO,947,1110,0.0,0.0,79.46,74.44,1,cloudy,28.9,0.0,0.2,15.9,7.8,100.0,0
03/01/2013,Friday,B6 658,MCO,1070,1230,0.0,0.0,79.46,74.44,0,cloudy,28.9,0.0,0.2,15.9,7.8,100.0,1
03/01/2013,Friday,B6 44,JFK,450,523,0.0,0.0,77.31,74.44,2,cloudy,28.9,0.0,0.2,15.9,7.8,100.0,0
03/01/2013,Friday,B6 12,JFK,955,1045,8.0,0.0,77.31,74.44,1,cloudy,28.9,0.0,0.2,15.9,7.8,100.0,2
03/01/2013,Friday,9E 3843,JFK,1100,1190,0.0,0.0,77.31,80.27,0,cloudy,28.9,0.0,0.2,15.9,7.8,100.0,1
03/01/2013,Friday,B6 22,JFK,1371,1437,0.0,0.0,77.31,74.44,2,cloudy,28.9,0.0,0.2,15.9,7.8,100.0,0
03/01/2013,Friday,MQ 4159,ORD,660,760,0.0,23.0,70.37,68.79,1,cloudy,28.9,0.0,0.2,15.9,7.8,100.0,0
03/01/2013,Friday,MQ 4046,ORD,870,970,0.0,41.0,70.37,68.79,1,cloudy,28.9,0.0,0.2,15.9,7.8,100.0,1
03/01/2013,Friday,YV 3731,ORD,895,997,0.0,116.0,70.37,77.39,1,cloudy,28.9,0.0,0.2,15.9,7.8,100.0,1
03/01/2013,Friday,MQ 4332,ORD,1020,1125,0.0,16.0,70.37,68.79,1,cloudy,28.9,0.0,0.2,15.9,7.8,100.0,1
03/01/2013,Friday,MQ 3906,ORD,1205,1310,0.0,0.0,70.37,68.79,2,cloudy,28.9,0.0,0.2,15.9,7.8,100.0,1
03/02/2009,Monday,B6 668,MCO,776,935,0.0,0.0,81.88,77.45,0,partly_cloudy_day,11.0,0.0,0.0,22.6,9.9,86.2,0
03/02/2009,Monday,B6 664,MCO,1095,1253,58.0,0.0,81.88,77.45,1,partly_cloudy_day,11.0,0.0,0.0,22.6,9.9,86.2,0
03/02/2009,Monday,B6 80,JFK,405,475,0.0,0.0,78.98,77.45,2,partly_cloudy_day,11.0,0.0,0.0,22.6,9.9,86.2,0
03/02/2009,Monday,B6 42,JFK,670,745,0.0,11.0,78.98,77.45,1,partly_cloudy_day,11.0,0.0,0.0,22.6,9.9,86.2,2
03/02/2009,Monday,B6 16,JFK,1020,1112,0.0,0.0,78.98,77.45,2,partly_cloudy_day,11.0,0.0,0.0,22.6,9.9,86.2,1
03/02/2009,Monday,B6 22,JFK,1360,1439,60.0,0.0,78.98,77.45,1,partly_cloudy_day,11.0,0.0,0.0,22.6,9.9,86.2,2
03/02/2009,Monday,YV 7151,ORD,423,529,0.0,0.0,78.21,79.13,2,partly_cloudy_day,11.0,0.0,0.0,22.6,9.9,86.2,0
03/02/2009,Monday,MQ 4094,ORD,580,680,0.0,12.0,78.21,68.79,1,partly_cloudy_day,11.0,0.0,0.0,22.6,9.9,86.2,2
03/02/2009,Monday,OO 5988,ORD,614,720,0.0,0.0,78.21,82.11,2,partly_cloudy_day,11.0,0.0,0.0,22.6,9.9,86.2,1
03/02/2009,Monday,MQ 4498,ORD,950,1050,0.0,0.0,78.21,68.79,2,partly_cloudy_day,11.0,0.0,0.0,22.6,9.9,86.2,2
03/02/2009,Monday,MQ 3906,ORD,1190,1295,0.0,0.0,78.21,68.79,1,partly_cloudy_day,11.0,0.0,0.0,22.6,9.9,86.2,2
03/02/2010,Tuesday,B6 668,MCO,705,865,0.0,0.0,81.01,75.68,1,cloudy,32.0,0.0,1.9,10.2,9.9,96.7,0
03/02/2010,Tuesday,B6 660,MCO,1145,1304,0.0,0.0,81.01,75.68,0,cloudy,32.0,0.0,1.9,10.2,9.9,96.7,1
03/02/2010,Tuesday,B6 22,JFK,-75,5,0.0,0.0,74.74,75.68,0,cloudy,32.0,0.0,1.9,10.2,9.9,96.7,0
03/02/2010,Tuesday,B6 44,JFK,480,564,0.0,0.0,74.74,75.68,2,cloudy,32.0,0.0,1.9,10.2,9.9,96.7,0
03/02/2010,Tuesday,OH 6451,JFK,539,633,0.0,0.0,74.74,75.28,0,cloudy,32.0,0.0,1.9,10.2,9.9,96.7,2
03/02/2010,Tuesday,B6 42,JFK,629,707,0.0,0.0,74.74,75.68,0,cloudy,32.0,0.0,1.9,10.2,9.9,96.7,0
03/02/2010,Tuesday,B6 62,JFK,873,961,0.0,0.0,74.74,75.68,0,cloudy,32.0,0.0,1.9,10.2,9.9,96.7,0
03/02/2010,Tuesday,OH 6564,JFK,930,1022,0.0,0.0,74.74,75.28,1,cloudy,32.0,0.0,1.9,10.2,9.9,96.7,0
03/02/2010,Tuesday,OH 6626,JFK,1145,1260,65.0,0.0,74.74,75.28,1,cloudy,32.0,0.0,1.9,10.2,9.9,96.7,1
03/02/2010,Tuesday,OO 6752,ORD,442,548,0.0,0.0,77.53,79.05,0,cloudy,32.0,0.0,1.9,10.2,9.9,96.7,0
03/02/2010,Tuesday,MQ 4094,ORD,590,695,0.0,0.0,77.53,68.79,1,cloudy,32.0,0.0,1.9,10.2,9.9,96.7,0
03/02/2010,Tuesday,MQ 3874,ORD,970,1075,0.0,0.0,77.53,68.79,0,cloudy,32.0,0.0,1.9,10.2,9.9,96.7,1
03/02/2010,Tuesday,YV 7287,ORD,1067,1167,0.0,0.0,77.53,83.32,0,cloudy,32.0,0.0,1.9,10.2,9.9,96.7,0
03/02/2010,Tuesday,MQ 3906,ORD,1200,1305,0.0,0.0,77.53,68.79,0,cloudy,32.0,0.0,1.9,10.2,9.9,96.7,0
03/02/2011,Wednesday,B6 664,MCO,650,809,0.0,0.0,81.61,73.34,2,partly_cloudy_day,17.6,0.0,0.7,28.6,8.9,85.7,0
03/02/2011,Wednesday,B6 660,MCO,1140,1296,0.0,0.0,81.61,73.34,2,partly_cloudy_day,17.6,0.0,0.7,28.6,8.9,85.7,2
03/02/2011,Wednesday,B6 42,JFK,630,696,0.0,0.0,77.51,73.34,2,partly_cloudy_day,17.6,0.0,0.7,28.6,8.9,85.7,0
03/02/2011,Wednesday,B6 62,JFK,1020,1107,0.0,0.0,77.51,73.34,0,partly_cloudy_day,17.6,0.0,0.7,28.6,8.9,85.7,2
03/02/2011,Wednesday,B6 22,JFK,1365,1435,0.0,0.0,77.51,73.34,0,partly_cloudy_day,17.6,0.0,0.7,28.6,8.9,85.7,0
03/02/2011,Wednesday,MQ 4094,ORD,585,695,0.0,0.0,74.4,68.79,2,partly_cloudy_day,17.6,0.0,0.7,28.6,8.9,85.7,0
03/02/2011,Wednesday,MQ 4170,ORD,665,775,0.0,0.0,74.4,68.79,0,partly_cloudy_day,17.6,0.0,0.7,28.6,8.9,85.7,2
03/02/2011,Wednesday,YV 7244,ORD,871,970,19.0,0.0,74.4,83.73,1,partly_cloudy_day,17.6,0.0,0.7,28.6,8.9,85.7,0
03/02/2011,Wednesday,MQ 4332,ORD,990,1095,0.0,0.0,74.4,68.79,0,partly_cloudy_day,17.6,0.0,0.7,28.6,8.9,85.7,1
03/02/2011,Wednesday,MQ 3906,ORD,1175,1285,0.0,0.0,74.4,68.79,0,partly_cloudy_day,17.6,0.0,0.7,28.6,8.9,85.7,0
03/02/2012,Friday,B6 664,MCO,480,639,0.0,0.0,83.81,79.13,0,rain,32.9,8.33,0.1,19.0,7.8,90.4,0
03/02/2012,Friday,B6 658,MCO,1039,1200,0.0,0.0,83.81,79.13,1,rain,32.9,8.33,0.1,19.0,7.8,90.4,0
03/02/2012,Friday,B6 44,JFK,457,534,0.0,0.0,81.38,79.13,0,rain,32.9,8.33,0.1,19.0,7.8,90.4,0
03/02/2012,Friday,B6 12,JFK,890,977,0.0,0.0,81.38,79.13,1,rain,32.9,8.33,0.1,19.0,7.8,90.4,0
03/02/2012,Friday,B6 22,JFK,1370,1438,0.0,0.0,81.38,79.13,0,rain,32.9,8.33,0.1,19.0,7.8,90.4,1
03/02/2012,Friday,MQ 4094,ORD,585,690,0.0,0.0,76.58,68.79,0,rain,32.9,8.33,0.1,19.0,7.8,90.4,0
03/02/2012,Friday,MQ 4170,ORD,680,785,0.0,0.0,76.58,68.79,0,rain,32.9,8.33,0.1,19.0,7.8,90.4,0
03/02/2012,Friday,MQ 4249,ORD,940,1045,0.0,0.0,76.58,68.79,2,rain,32.9,8.33,0.1,19.0,7.8,90.4,0
03/02/2012,Friday,MQ 3906,ORD,1190,1295,0.0,138.0,76.58,68.79,1,rain,32.9,8.33,0.1,19.0,7.8,90.4,2
03/02/2012,Friday,YV 3734,ORD,1256,1359,0.0,0.0,76.58,85.0,1,rain,32.9,8.33,0.1,19.0,7.8,90.4,1
03/03/2009,Tuesday,B6 668,MCO,776,935,104.0,0.0,81.88,77.45,1,partly_cloudy_day,7.9,0.0,0.0,17.2,9.0,78.8,0
03/03/2009,Tuesday,B6 664,MCO,1095,1253,0.0,0.0,81.88,77.45,1,partly_cloudy_day,7.9,0.0,0.0,17.2,9.0,78.8,1
03/03/2009,Tuesday,B6 80,JFK,405,475,175.0,0.0,78.98,77.45,1,partly_cloudy_day,7.9,0.0,0.0,17.2,9.0,78.8,0
03/03/2009,Tuesday,B6 42,JFK,670,745,35.0,0.0,78.98,77.45,1,partly_cloudy_day,7.9,0.0,0.0,17.2,9.0,78.8,1
03/03/2009,Tuesday,B6 16,JFK,1020,1112,0.0,0.0,78.98,77.45,0,partly_cloudy_day,7.9,0.0,0.0,17.2,9.0,78.8,1
03/03/2009,Tuesday,B6 22,JFK,1360,1439,0.0,0.0,78.98,77.45,2,partly_cloudy_day,7.9,0.0,0.0,17.2,9.0,78.8,0
03/03/2009,Tuesday,YV 7151,ORD,423,529,24.0,0.0,78.21,79.13,1,partly_cloudy_day,7.9,0.0,0.0,17.2,9.0,78.8,0
03/03/2009,Tuesday,MQ 4094,ORD,580,680,0.0,0.0,78.21,68.79,1,partly_cloudy_day,7.9,0.0,0.0,17.2,9.0,78.8,1
03/03/2009,Tuesday,OO 5988,ORD,614,720,0.0,0.0,78.21,82.11,2,partly_cloudy_day,7.9,0.0,0.0,17.2,9.0,78.8,1
03/03/2009,Tuesday,MQ 4498,ORD,950,1050,0.0,0.0,78.21,68.79,0,partly_cloudy_day,7.9,0.0,0.0,17.2,9.0,78.8,2
03/03/2009,Tuesday,MQ 3906,ORD,1190,1295,0.0,0.0,78.21,68.79,1,partly_cloudy_day,7.9,0.0,0.0,17.2,9.0,78.8,0
03/03/2010,Wednesday,B6 668,MCO,705,865,0.0,0.0,81.01,75.68,0,cloudy,30.4,0.0,1.6,12.7,9.9,97.9,0
03/03/2010,Wednesday,B6 660,MCO,1145,1304,6.0,0.0,81.01,75.68,1,cloudy,30.4,0.0,1.6,12.7,9.9,97.9,0
03/03/2010,Wednesday,B6 22,JFK,-75,5,0.0,0.0,74.74,75.68,0,cloudy,30.4,0.0,1.6,12.7,9.9,97.9,0
03/03/2010,Wednesday,B6 44,JFK,480,564,0.0,0.0,74.74,75.68,0,cloudy,30.4,0.0,1.6,12.7,9.9,97.9,0
03/03/2010,Wednesday,OH 6451,JFK,539,633,0.0,37.0,74.74,75.28,1,cloudy,30.4,0.0,1.6,12.7,9.9,97.9,0
03/03/2010,Wednesday,B6 42,JFK,629,707,0.0,0.0,74.74,75.68,2,cloudy,30.4,0.0,1.6,12.7,9.9,97.9,1
03/03/2010,Wednesday,B6 62,JFK,873,961,0.0,0.0,74.74,75.68,0,cloudy,30.4,0.0,1.6,12.7,9.9,97.9,2
03/03/2010,Wednesday,OH 6564,JFK,930,1022,0.0,0.0,74.74,75.28,1,cloudy,30.4,0.0,1.6,12.7,9.9,97.9,0
03/03/2010,Wednesday,OH 6626,JFK,1145,1260,0.0,0.0,74.74,75.28,0,cloudy,30.4,0.0,1.6,12.7,9.9,97.9,1
03/03/2010,Wednesday,OO 6752,ORD,442,548,73.0,0.0,77.53,79.05,1,cloudy,30.4,0.0,1.6,12.7,9.9,97.9,0
03/03/2010,Wednesday,MQ 4094,ORD,590,695,0.0,0.0,77.53,68.79,0,cloudy,30.4,0.0,1.6,12.7,9.9,97.9,1
03/03/2010,Wednesday,MQ 3874,ORD,970,1075,0.0,0.0,77.53,68.79,2,cloudy,30.4,0.0,1.6,12.7,9.9,97.9,0
03/03/2010,Wednesday,YV 7287,ORD,1067,1167,0.0,0.0,77.53,83.32,2,cloudy,30.4,0.0,1.6,12.7,9.9,97.9,2
03/03/2010,Wednesday,MQ 3906,ORD,1200,1305,0.0,0.0,77.53,68.79,2,cloudy,30.4,0.0,1.6,12.7,9.9,97.9,2
03/03/2011,Thursday,B6 664,MCO,650,809,0.0,0.0,81.61,73.34,2,partly_cloudy_day,6.0,0.0,0.6,10.1,9.9,66.9,0
03/03/2011,Thursday,B6 660,MCO,1140,1296,0.0,0.0,81.61,73.34,1,partly_cloudy_day,6.0,0.0,0.6,10.1,9.9,66.9,2
03/03/2011,Thursday,B6 42,JFK,630,696,31.0,0.0,77.51,73.34,1,partly_cloudy_day,6.0,0.0,0.6,10.1,9.9,66.9,0
03/03/2011,Thursday,B6 62,JFK,1020,1107,6.0,0.0,77.51,73.34,1,partly_cloudy_day,6.0,0.0,0.6,10.1,9.9,66.9,1
03/03/2011,Thursday,B6 22,JFK,1365,1435,0.0,0.0,77.51,73.34,1,partly_cloudy_day,6.0,0.0,0.6,10.1,9.9,66.9,1
03/03/2011,Thursday,MQ 4094,ORD,585,695,0.0,0.0,74.4,68.79,0,partly_cloudy_day,6.0,0.0,0.6,10.1,9.9,66.9,0
03/03/2011,Thursday,MQ 4170,ORD,665,775,0.0,0.0,74.4,68.79,0,partly_cloudy_day,6.0,0.0,0.6,10.1,9.9,66.9,0
03/03/2011,Thursday,YV 7244,ORD,871,970,0.0,0.0,74.4,83.73,2,partly_cloudy_day,6.0,0.0,0.6,10.1,9.9,66.9,0
03/03/2011,Thursday,MQ 4332,ORD,990,1095,0.0,0.0,74.4,68.79,2,partly_cloudy_day,6.0,0.0,0.6,10.1,9.9,66.9,2
03/03/2011,Thursday,MQ 3906,ORD,1175,1285,0.0,0.0,74.4,68.79,0,partly_cloudy_day,6.0,0.0,0.6,10.1,9.9,66.9,2
03/03/2013,Sunday,B6 664,MCO,947,1110,0.0,0.0,79.46,74.44,0,snow,19.7,8.33,1.9,14.9,6.5,100.0,0
03/03/2013,Sunday,B6 658,MCO,1045,1206,0.0,0.0,79.46,74.44,2,snow,19.7,8.33,1.9,14.9,6.5,100.0,0
03/03/2013,Sunday,B6 44,JFK,450,523,0.0,0.0,77.31,74.44,2,snow,19.7,8.33,1.9,14.9,6.5,100.0,0
03/03/2013,Sunday,B6 12,JFK,958,1048,0.0,0.0,77.31,74.44,0,snow,19.7,8.33,1.9,14.9,6.5,100.0,2
03/03/2013,Sunday,B6 22,JFK,1371,1437,0.0,0.0,77.31,74.44,2,snow,19.7,8.33,1.9,14.9,6.5,100.0,0
03/03/2013,Sunday,MQ 4159,ORD,660,760,0.0,0.0,70.37,68.79,2,snow,19.7,8.33,1.9,14.9,6.5,100.0,0
03/03/2013,Sunday,MQ 4046,ORD,870,970,0.0,0.0,70.37,68.79,1,snow,19.7,8.33,1.9,14.9,6.5,100.0,2
03/03/2013,Sunday,YV 3731,ORD,895,997,0.0,0.0,70.37,77.39,2,snow,19.7,8.33,1.9,14.9,6.5,100.0,1
03/03/2013,Sunday,MQ 4332,ORD,1020,1125,0.0,0.0,70.37,68.79,1,snow,19.7,8.33,1.9,14.9,6.5,100.0,2
03/03/2013,Sunday,MQ 3906,ORD,1205,1310,0.0,0.0,70.37,68.79,2,snow,19.7,8.33,1.9,14.9,6.5,100.0,1
03/04/2009,Wednesday,B6 668,MCO,776,935,0.0,0.0,81.88,77.45,2,partly_cloudy_day,14.1,0.0,0.1,17.0,9.0,59.5,0
03/04/2009,Wednesday,B6 664,MCO,1095,1253,0.0,0.0,81.88,77.45,1,partly_cloudy_day,14.1,0.0,0.1,17.0,9.0,59.5,2
03/04/2009,Wednesday,B6 80,JFK,405,475,0.0,0.0,78.98,77.45,2,partly_cloudy_day,14.1,0.0,0.1,17.0,9.0,59.5,0
03/04/2009,Wednesday,B6 42,JFK,670,745,0.0,0.0,78.98,77.45,0,partly_cloudy_day,14.1,0.0,0.1,17.0,9.0,59.5,2
03/04/2009,Wednesday,B6 16,JFK,1020,1112,0.0,0.0,78.98,77.45,0,partly_cloudy_day,14.1,0.0,0.1,17.0,9.0,59.5,0
03/04/2009,Wednesday,B6 22,JFK,1360,1439,0.0,0.0,78.98,77.45,0,partly_cloudy_day,14.1,0.0,0.1,17.0,9.0,59.5,0
03/04/2009,Wednesday,YV 7151,ORD,423,529,0.0,0.0,78.21,79.13,0,partly_cloudy_day,14.1,0.0,0.1,17.0,9.0,59.5,0
03/04/2009,Wednesday,MQ 4094,ORD,580,680,0.0,0.0,78.21,68.79,2,partly_cloudy_day,14.1,0.0,0.1,17.0,9.0,59.5,0
03/04/2009,Wednesday,OO 5988,ORD,614,720,0.0,0.0,78.21,82.11,0,partly_cloudy_day,14.1,0.0,0.1,17.0,9.0,59.5,2
03/04/2009,Wednesday,MQ 4498,ORD,950,1050,0.0,0.0,78.21,68.79,0,partly_cloudy_day,14.1,0.0,0.1,17.0,9.0,59.5,0
03/04/2009,Wednesday,MQ 3906,ORD,1190,1295,0.0,0.0,78.21,68.79,0,partly_cloudy_day,14.1,0.0,0.1,17.0,9.0,59.5,0
03/04/2010,Thursday,B6 668,MCO,705,865,0.0,0.0,81.01,75.68,2,partly_cloudy_day,26.8,0.0,1.5,17.1,9.9,77.1,0
03/04/2010,Thursday,B6 660,MCO,1145,1304,1.0,0.0,81.01,75.68,1,partly_cloudy_day,26.8,0.0,1.5,17.1,9.9,77.1,2
03/04/2010,Thursday,B6 22,JFK,-75,5,0.0,0.0,74.74,75.68,2,partly_cloudy_day,26.8,0.0,1.5,17.1,9.9,77.1,0
03/04/2010,Thursday,B6 44,JFK,480,564,0.0,0.0,74.74,75.68,0,partly_cloudy_day,26.8,0.0,1.5,17.1,9.9,77.1,2
03/04/2010,Thursday,OH 6451,JFK,539,633,0.0,0.0,74.74,75.28,1,partly_cloudy_day,26.8,0.0,1.5,17.1,9.9,77.1,0
03/04/2010,Thursday,B6 42,JFK,629,707,0.0,0.0,74.74,75.68,0,partly_cloudy_day,26.8,0.0,1.5,17.1,9.9,77.1,1
03/04/2010,Thursday,B6 62,JFK,873,961,0.0,0.0,74.74,75.68,2,partly_cloudy_day,26.8,0.0,1.5,17.1,9.9,77.1,0
03/04/2010,Thursday,OH 6564,JFK,930,1022,0.0,24.0,74.74,75.28,1,partly_cloudy_day,26.8,0.0,1.5,17.1,9.9,77.1,2
03/04/2010,Thursday,OH 6626,JFK,1145,1260,0.0,0.0,74.74,75.28,0,partly_cloudy_day,26.8,0.0,1.5,17.1,9.9,77.1,1
03/04/2010,Thursday,OO 6752,ORD,442,548,0.0,0.0,77.53,79.05,0,partly_cloudy_day,26.8,0.0,1.5,17.1,9.9,77.1,0
03/04/2010,Thursday,MQ 4094,ORD,590,695,32.0,0.0,77.53,68.79,1,partly_cloudy_day,26.8,0.0,1.5,17.1,9.9,77.1,0
03/04/2010,Thursday,MQ 3874,ORD,970,1075,0.0,0.0,77.53,68.79,2,partly_cloudy_day,26.8,0.0,1.5,17.1,9.9,77.1,1
03/04/2010,Thursday,YV 7287,ORD,1067,1167,0.0,0.0,77.53,83.32,2,partly_cloudy_day,26.8,0.0,1.5,17.1,9.9,77.1,2
03/04/2010,Thursday,MQ 3906,ORD,1200,1305,0.0,0.0,77.53,68.79,2,partly_cloudy_day,26.8,0.0,1.5,17.1,9.9,77.1,2
03/04/2011,Friday,B6 664,MCO,650,809,0.0,0.0,81.61,73.34,1,cloudy,17.7,0.0,0.6,16.9,9.9,95.0,0
03/04/2011,Friday,B6 660,MCO,1140,1296,0.0,0.0,81.61,73.34,1,cloudy,17.7,0.0,0.6,16.9,9.9,95.0,1
03/04/2011,Friday,B6 42,JFK,630,696,0.0,0.0,77.51,73.34,2,cloudy,17.7,0.0,0.6,16.9,9.9,95.0,0
03/04/2011,Friday,B6 62,JFK,1020,1107,0.0,0.0,77.51,73.34,2,cloudy,17.7,0.0,0.6,16.9,9.9,95.0,2
03/04/2011,Friday,B6 22,JFK,1365,1435,0.0,0.0,77.51,73.34,2,cloudy,17.7,0.0,0.6,16.9,9.9,95.0,2
03/04/2011,Friday,MQ 4094,ORD,585,695,0.0,0.0,74.4,68.79,0,cloudy,17.7,0.0,0.6,16.9,9.9,95.0,0
